ID,Area,AFR,LastAge,Censored,Year,Age,Mortality,Reproduced,LBS,ELF3
1,F,14,26,1,12,5,0,0,1,1
1,F,14,26,1,13,6,0,0,1,1
1,F,14,26,1,14,7,0,0,1,1
1,F,14,26,1,15,8,0,0,1,1
1,F,14,26,1,16,9,0,0,1,1
1,F,14,26,1,17,10,0,0,1,1
1,F,14,26,1,18,11,0,0,1,1
1,F,14,26,1,19,12,0,0,1,1
1,F,14,26,1,20,13,0,0,1,1
1,F,14,26,1,21,14,0,1,1,1
1,F,14,26,1,22,15,0,0,1,1
1,F,14,26,1,23,16,0,0,1,1
1,F,14,26,1,24,17,0,0,1,1
1,F,14,26,1,25,18,0,0,1,1
1,F,14,26,1,26,19,0,0,1,1
1,F,14,26,1,27,20,0,0,1,1
1,F,14,26,1,28,21,0,0,1,1
1,F,14,26,1,29,22,0,0,1,1
1,F,14,26,1,30,23,0,0,1,1
1,F,14,26,1,31,24,0,0,1,1
1,F,14,26,1,32,25,0,0,1,1
1,F,14,26,1,33,26,0,0,1,1
2,G,29,36,1,6,5,0,0,2,0
2,G,29,36,1,7,6,0,0,2,0
2,G,29,36,1,8,7,0,0,2,0
2,G,29,36,1,9,8,0,0,2,0
2,G,29,36,1,10,9,0,0,2,0
2,G,29,36,1,11,10,0,0,2,0
2,G,29,36,1,12,11,0,0,2,0
2,G,29,36,1,13,12,0,0,2,0
2,G,29,36,1,14,13,0,0,2,0
2,G,29,36,1,15,14,0,0,2,0
2,G,29,36,1,16,15,0,0,2,0
2,G,29,36,1,17,16,0,0,2,0
2,G,29,36,1,18,17,0,0,2,0
2,G,29,36,1,19,18,0,0,2,0
2,G,29,36,1,20,19,0,0,2,0
2,G,29,36,1,21,20,0,0,2,0
2,G,29,36,1,22,21,0,0,2,0
2,G,29,36,1,23,22,0,0,2,0
2,G,29,36,1,24,23,0,0,2,0
2,G,29,36,1,25,24,0,0,2,0
2,G,29,36,1,26,25,0,0,2,0
2,G,29,36,1,27,26,0,0,2,0
2,G,29,36,1,28,27,0,0,2,0
2,G,29,36,1,29,28,0,0,2,0
2,G,29,36,1,30,29,0,1,2,0
2,G,29,36,1,31,30,0,0,2,0
2,G,29,36,1,32,31,0,0,2,0
2,G,29,36,1,33,32,0,0,2,0
2,G,29,36,1,34,33,0,0,2,0
2,G,29,36,1,35,34,0,0,2,0
2,G,29,36,1,36,35,0,0,2,0
2,G,29,36,1,37,36,0,1,2,0
3,B,19,53,0,1,5,0,0,9,0
3,B,19,53,0,2,6,0,0,9,0
3,B,19,53,0,3,7,0,0,9,0
3,B,19,53,0,4,8,0,0,9,0
3,B,19,53,0,5,9,0,0,9,0
3,B,19,53,0,6,10,0,0,9,0
3,B,19,53,0,7,11,0,0,9,0
3,B,19,53,0,8,12,0,0,9,0
3,B,19,53,0,9,13,0,0,9,0
3,B,19,53,0,10,14,0,0,9,0
3,B,19,53,0,11,15,0,0,9,0
3,B,19,53,0,12,16,0,0,9,0
3,B,19,53,0,13,17,0,0,9,0
3,B,19,53,0,14,18,0,0,9,0
3,B,19,53,0,15,19,0,1,9,0
3,B,19,53,0,16,20,0,0,9,0
3,B,19,53,0,17,21,0,0,9,0
3,B,19,53,0,18,22,0,0,9,0
3,B,19,53,0,19,23,0,0,9,0
3,B,19,53,0,20,24,0,1,9,0
3,B,19,53,0,21,25,0,0,9,0
3,B,19,53,0,22,26,0,1,9,0
3,B,19,53,0,23,27,0,0,9,0
3,B,19,53,0,24,28,0,0,9,0
3,B,19,53,0,25,29,0,1,9,0
3,B,19,53,0,26,30,0,0,9,0
3,B,19,53,0,27,31,0,0,9,0
3,B,19,53,0,28,32,0,1,9,0
3,B,19,53,0,29,33,0,0,9,0
3,B,19,53,0,30,34,0,0,9,0
3,B,19,53,0,31,35,0,1,9,0
3,B,19,53,0,32,36,0,0,9,0
3,B,19,53,0,33,37,0,0,9,0
3,B,19,53,0,34,38,0,0,9,0
3,B,19,53,0,35,39,0,0,9,0
3,B,19,53,0,36,40,0,1,9,0
3,B,19,53,0,37,41,0,0,9,0
3,B,19,53,0,38,42,0,0,9,0
3,B,19,53,0,39,43,0,0,9,0
3,B,19,53,0,40,44,0,0,9,0
3,B,19,53,0,41,45,0,0,9,0
3,B,19,53,0,42,46,0,0,9,0
3,B,19,53,0,43,47,0,0,9,0
3,B,19,53,0,44,48,0,0,9,0
3,B,19,53,0,45,49,0,1,9,0
3,B,19,53,0,46,50,0,0,9,0
3,B,19,53,0,47,51,0,0,9,0
3,B,19,53,0,48,52,0,0,9,0
3,B,19,53,0,49,53,1,1,9,0
4,G,24,49,1,6,5,0,0,4,0
4,G,24,49,1,7,6,0,0,4,0
4,G,24,49,1,8,7,0,0,4,0
4,G,24,49,1,9,8,0,0,4,0
4,G,24,49,1,10,9,0,0,4,0
4,G,24,49,1,11,10,0,0,4,0
4,G,24,49,1,12,11,0,0,4,0
4,G,24,49,1,13,12,0,0,4,0
4,G,24,49,1,14,13,0,0,4,0
4,G,24,49,1,15,14,0,0,4,0
4,G,24,49,1,16,15,0,0,4,0
4,G,24,49,1,17,16,0,0,4,0
4,G,24,49,1,18,17,0,0,4,0
4,G,24,49,1,19,18,0,0,4,0
4,G,24,49,1,20,19,0,0,4,0
4,G,24,49,1,21,20,0,0,4,0
4,G,24,49,1,22,21,0,0,4,0
4,G,24,49,1,23,22,0,0,4,0
4,G,24,49,1,24,23,0,0,4,0
4,G,24,49,1,25,24,0,1,4,0
4,G,24,49,1,26,25,0,0,4,0
4,G,24,49,1,27,26,0,0,4,0
4,G,24,49,1,28,27,0,0,4,0
4,G,24,49,1,29,28,0,0,4,0
4,G,24,49,1,30,29,0,0,4,0
4,G,24,49,1,31,30,0,0,4,0
4,G,24,49,1,32,31,0,0,4,0
4,G,24,49,1,33,32,0,0,4,0
4,G,24,49,1,34,33,0,0,4,0
4,G,24,49,1,35,34,0,0,4,0
4,G,24,49,1,36,35,0,0,4,0
4,G,24,49,1,37,36,0,0,4,0
4,G,24,49,1,38,37,0,1,4,0
4,G,24,49,1,39,38,0,0,4,0
4,G,24,49,1,40,39,0,0,4,0
4,G,24,49,1,41,40,0,0,4,0
4,G,24,49,1,42,41,0,0,4,0
4,G,24,49,1,43,42,0,0,4,0
4,G,24,49,1,44,43,0,0,4,0
4,G,24,49,1,45,44,0,0,4,0
4,G,24,49,1,46,45,0,1,4,0
4,G,24,49,1,47,46,0,0,4,0
4,G,24,49,1,48,47,0,0,4,0
4,G,24,49,1,49,48,0,0,4,0
4,G,24,49,1,50,49,0,1,4,0
5,B,18,46,1,8,5,0,0,5,1
5,B,18,46,1,9,6,0,0,5,1
5,B,18,46,1,10,7,0,0,5,1
5,B,18,46,1,11,8,0,0,5,1
5,B,18,46,1,12,9,0,0,5,1
5,B,18,46,1,13,10,0,0,5,1
5,B,18,46,1,14,11,0,0,5,1
5,B,18,46,1,15,12,0,0,5,1
5,B,18,46,1,16,13,0,0,5,1
5,B,18,46,1,17,14,0,0,5,1
5,B,18,46,1,18,15,0,0,5,1
5,B,18,46,1,19,16,0,0,5,1
5,B,18,46,1,20,17,0,0,5,1
5,B,18,46,1,21,18,0,1,5,1
5,B,18,46,1,22,19,0,0,5,1
5,B,18,46,1,23,20,0,0,5,1
5,B,18,46,1,24,21,0,0,5,1
5,B,18,46,1,25,22,0,0,5,1
5,B,18,46,1,26,23,0,0,5,1
5,B,18,46,1,27,24,0,0,5,1
5,B,18,46,1,28,25,0,1,5,1
5,B,18,46,1,29,26,0,0,5,1
5,B,18,46,1,30,27,0,0,5,1
5,B,18,46,1,31,28,0,0,5,1
5,B,18,46,1,32,29,0,0,5,1
5,B,18,46,1,33,30,0,0,5,1
5,B,18,46,1,34,31,0,0,5,1
5,B,18,46,1,35,32,0,0,5,1
5,B,18,46,1,36,33,0,0,5,1
5,B,18,46,1,37,34,0,0,5,1
5,B,18,46,1,38,35,0,1,5,1
5,B,18,46,1,39,36,0,0,5,1
5,B,18,46,1,40,37,0,0,5,1
5,B,18,46,1,41,38,0,1,5,1
5,B,18,46,1,42,39,0,0,5,1
5,B,18,46,1,43,40,0,0,5,1
5,B,18,46,1,44,41,0,0,5,1
5,B,18,46,1,45,42,0,0,5,1
5,B,18,46,1,46,43,0,0,5,1
5,B,18,46,1,47,44,0,0,5,1
5,B,18,46,1,48,45,0,0,5,1
5,B,18,46,1,49,46,0,1,5,1
6,B,21,53,1,7,5,0,0,2,0
6,B,21,53,1,8,6,0,0,2,0
6,B,21,53,1,9,7,0,0,2,0
6,B,21,53,1,10,8,0,0,2,0
6,B,21,53,1,11,9,0,0,2,0
6,B,21,53,1,12,10,0,0,2,0
6,B,21,53,1,13,11,0,0,2,0
6,B,21,53,1,14,12,0,0,2,0
6,B,21,53,1,15,13,0,0,2,0
6,B,21,53,1,16,14,0,0,2,0
6,B,21,53,1,17,15,0,0,2,0
6,B,21,53,1,18,16,0,0,2,0
6,B,21,53,1,19,17,0,0,2,0
6,B,21,53,1,20,18,0,0,2,0
6,B,21,53,1,21,19,0,0,2,0
6,B,21,53,1,22,20,0,0,2,0
6,B,21,53,1,23,21,0,1,2,0
6,B,21,53,1,24,22,0,0,2,0
6,B,21,53,1,25,23,0,0,2,0
6,B,21,53,1,26,24,0,0,2,0
6,B,21,53,1,27,25,0,0,2,0
6,B,21,53,1,28,26,0,0,2,0
6,B,21,53,1,29,27,0,0,2,0
6,B,21,53,1,30,28,0,0,2,0
6,B,21,53,1,31,29,0,1,2,0
6,B,21,53,1,32,30,0,0,2,0
6,B,21,53,1,33,31,0,0,2,0
6,B,21,53,1,34,32,0,0,2,0
6,B,21,53,1,35,33,0,0,2,0
6,B,21,53,1,36,34,0,0,2,0
6,B,21,53,1,37,35,0,0,2,0
6,B,21,53,1,38,36,0,0,2,0
6,B,21,53,1,39,37,0,0,2,0
6,B,21,53,1,40,38,0,0,2,0
6,B,21,53,1,41,39,0,0,2,0
6,B,21,53,1,42,40,0,0,2,0
6,B,21,53,1,43,41,0,0,2,0
6,B,21,53,1,44,42,0,0,2,0
6,B,21,53,1,45,43,0,0,2,0
6,B,21,53,1,46,44,0,0,2,0
6,B,21,53,1,47,45,0,0,2,0
6,B,21,53,1,48,46,0,0,2,0
6,B,21,53,1,49,47,0,0,2,0
6,B,21,53,1,50,48,0,0,2,0
6,B,21,53,1,51,49,0,0,2,0
6,B,21,53,1,52,50,0,0,2,0
6,B,21,53,1,53,51,0,0,2,0
6,B,21,53,1,54,52,0,0,2,0
6,B,21,53,1,55,53,0,0,2,0
7,F,17,46,0,7,5,0,0,5,1
7,F,17,46,0,8,6,0,0,5,1
7,F,17,46,0,9,7,0,0,5,1
7,F,17,46,0,10,8,0,0,5,1
7,F,17,46,0,11,9,0,0,5,1
7,F,17,46,0,12,10,0,0,5,1
7,F,17,46,0,13,11,0,0,5,1
7,F,17,46,0,14,12,0,0,5,1
7,F,17,46,0,15,13,0,0,5,1
7,F,17,46,0,16,14,0,0,5,1
7,F,17,46,0,17,15,0,0,5,1
7,F,17,46,0,18,16,0,0,5,1
7,F,17,46,0,19,17,0,1,5,1
7,F,17,46,0,20,18,0,0,5,1
7,F,17,46,0,21,19,0,0,5,1
7,F,17,46,0,22,20,0,0,5,1
7,F,17,46,0,23,21,0,0,5,1
7,F,17,46,0,24,22,0,1,5,1
7,F,17,46,0,25,23,0,0,5,1
7,F,17,46,0,26,24,0,0,5,1
7,F,17,46,0,27,25,0,0,5,1
7,F,17,46,0,28,26,0,0,5,1
7,F,17,46,0,29,27,0,0,5,1
7,F,17,46,0,30,28,0,0,5,1
7,F,17,46,0,31,29,0,0,5,1
7,F,17,46,0,32,30,0,1,5,1
7,F,17,46,0,33,31,0,0,5,1
7,F,17,46,0,34,32,0,0,5,1
7,F,17,46,0,35,33,0,0,5,1
7,F,17,46,0,36,34,0,1,5,1
7,F,17,46,0,37,35,0,0,5,1
7,F,17,46,0,38,36,0,0,5,1
7,F,17,46,0,39,37,0,0,5,1
7,F,17,46,0,40,38,0,0,5,1
7,F,17,46,0,41,39,0,0,5,1
7,F,17,46,0,42,40,0,0,5,1
7,F,17,46,0,43,41,0,0,5,1
7,F,17,46,0,44,42,0,1,5,1
7,F,17,46,0,45,43,0,0,5,1
7,F,17,46,0,46,44,0,0,5,1
7,F,17,46,0,47,45,0,0,5,1
7,F,17,46,0,48,46,1,0,5,1
8,F,22,47,1,7,5,0,0,4,0
8,F,22,47,1,8,6,0,0,4,0
8,F,22,47,1,9,7,0,0,4,0
8,F,22,47,1,10,8,0,0,4,0
8,F,22,47,1,11,9,0,0,4,0
8,F,22,47,1,12,10,0,0,4,0
8,F,22,47,1,13,11,0,0,4,0
8,F,22,47,1,14,12,0,0,4,0
8,F,22,47,1,15,13,0,0,4,0
8,F,22,47,1,16,14,0,0,4,0
8,F,22,47,1,17,15,0,0,4,0
8,F,22,47,1,18,16,0,0,4,0
8,F,22,47,1,19,17,0,0,4,0
8,F,22,47,1,20,18,0,0,4,0
8,F,22,47,1,21,19,0,0,4,0
8,F,22,47,1,22,20,0,0,4,0
8,F,22,47,1,23,21,0,0,4,0
8,F,22,47,1,24,22,0,1,4,0
8,F,22,47,1,25,23,0,0,4,0
8,F,22,47,1,26,24,0,0,4,0
8,F,22,47,1,27,25,0,0,4,0
8,F,22,47,1,28,26,0,0,4,0
8,F,22,47,1,29,27,0,0,4,0
8,F,22,47,1,30,28,0,0,4,0
8,F,22,47,1,31,29,0,0,4,0
8,F,22,47,1,32,30,0,0,4,0
8,F,22,47,1,33,31,0,0,4,0
8,F,22,47,1,34,32,0,0,4,0
8,F,22,47,1,35,33,0,1,4,0
8,F,22,47,1,36,34,0,0,4,0
8,F,22,47,1,37,35,0,0,4,0
8,F,22,47,1,38,36,0,0,4,0
8,F,22,47,1,39,37,0,0,4,0
8,F,22,47,1,40,38,0,0,4,0
8,F,22,47,1,41,39,0,0,4,0
8,F,22,47,1,42,40,0,0,4,0
8,F,22,47,1,43,41,0,0,4,0
8,F,22,47,1,44,42,0,1,4,0
8,F,22,47,1,45,43,0,0,4,0
8,F,22,47,1,46,44,0,0,4,0
8,F,22,47,1,47,45,0,0,4,0
8,F,22,47,1,48,46,0,0,4,0
8,F,22,47,1,49,47,0,1,4,0
9,E,19,53,1,7,5,0,0,6,0
9,E,19,53,1,8,6,0,0,6,0
9,E,19,53,1,9,7,0,0,6,0
9,E,19,53,1,10,8,0,0,6,0
9,E,19,53,1,11,9,0,0,6,0
9,E,19,53,1,12,10,0,0,6,0
9,E,19,53,1,13,11,0,0,6,0
9,E,19,53,1,14,12,0,0,6,0
9,E,19,53,1,15,13,0,0,6,0
9,E,19,53,1,16,14,0,0,6,0
9,E,19,53,1,17,15,0,0,6,0
9,E,19,53,1,18,16,0,0,6,0
9,E,19,53,1,19,17,0,0,6,0
9,E,19,53,1,20,18,0,0,6,0
9,E,19,53,1,21,19,0,1,6,0
9,E,19,53,1,22,20,0,0,6,0
9,E,19,53,1,23,21,0,0,6,0
9,E,19,53,1,24,22,0,0,6,0
9,E,19,53,1,25,23,0,0,6,0
9,E,19,53,1,26,24,0,0,6,0
9,E,19,53,1,27,25,0,0,6,0
9,E,19,53,1,28,26,0,1,6,0
9,E,19,53,1,29,27,0,0,6,0
9,E,19,53,1,30,28,0,0,6,0
9,E,19,53,1,31,29,0,0,6,0
9,E,19,53,1,32,30,0,0,6,0
9,E,19,53,1,33,31,0,0,6,0
9,E,19,53,1,34,32,0,0,6,0
9,E,19,53,1,35,33,0,0,6,0
9,E,19,53,1,36,34,0,0,6,0
9,E,19,53,1,37,35,0,0,6,0
9,E,19,53,1,38,36,0,1,6,0
9,E,19,53,1,39,37,0,0,6,0
9,E,19,53,1,40,38,0,1,6,0
9,E,19,53,1,41,39,0,0,6,0
9,E,19,53,1,42,40,0,0,6,0
9,E,19,53,1,43,41,0,1,6,0
9,E,19,53,1,44,42,0,0,6,0
9,E,19,53,1,45,43,0,0,6,0
9,E,19,53,1,46,44,0,0,6,0
9,E,19,53,1,47,45,0,0,6,0
9,E,19,53,1,48,46,0,0,6,0
9,E,19,53,1,49,47,0,0,6,0
9,E,19,53,1,50,48,0,0,6,0
9,E,19,53,1,51,49,0,1,6,0
9,E,19,53,1,52,50,0,0,6,0
9,E,19,53,1,53,51,0,0,6,0
9,E,19,53,1,54,52,0,0,6,0
9,E,19,53,1,55,53,0,0,6,0
10,E,19,45,0,7,5,0,0,5,0
10,E,19,45,0,8,6,0,0,5,0
10,E,19,45,0,9,7,0,0,5,0
10,E,19,45,0,10,8,0,0,5,0
10,E,19,45,0,11,9,0,0,5,0
10,E,19,45,0,12,10,0,0,5,0
10,E,19,45,0,13,11,0,0,5,0
10,E,19,45,0,14,12,0,0,5,0
10,E,19,45,0,15,13,0,0,5,0
10,E,19,45,0,16,14,0,0,5,0
10,E,19,45,0,17,15,0,0,5,0
10,E,19,45,0,18,16,0,0,5,0
10,E,19,45,0,19,17,0,0,5,0
10,E,19,45,0,20,18,0,0,5,0
10,E,19,45,0,21,19,0,1,5,0
10,E,19,45,0,22,20,0,0,5,0
10,E,19,45,0,23,21,0,0,5,0
10,E,19,45,0,24,22,0,0,5,0
10,E,19,45,0,25,23,0,1,5,0
10,E,19,45,0,26,24,0,0,5,0
10,E,19,45,0,27,25,0,0,5,0
10,E,19,45,0,28,26,0,0,5,0
10,E,19,45,0,29,27,0,1,5,0
10,E,19,45,0,30,28,0,0,5,0
10,E,19,45,0,31,29,0,0,5,0
10,E,19,45,0,32,30,0,0,5,0
10,E,19,45,0,33,31,0,0,5,0
10,E,19,45,0,34,32,0,0,5,0
10,E,19,45,0,35,33,0,0,5,0
10,E,19,45,0,36,34,0,0,5,0
10,E,19,45,0,37,35,0,1,5,0
10,E,19,45,0,38,36,0,0,5,0
10,E,19,45,0,39,37,0,0,5,0
10,E,19,45,0,40,38,0,0,5,0
10,E,19,45,0,41,39,0,1,5,0
10,E,19,45,0,42,40,0,0,5,0
10,E,19,45,0,43,41,0,0,5,0
10,E,19,45,0,44,42,0,0,5,0
10,E,19,45,0,45,43,0,0,5,0
10,E,19,45,0,46,44,0,0,5,0
10,E,19,45,0,47,45,1,0,5,0
11,E,15,45,0,8,5,0,0,6,1
11,E,15,45,0,9,6,0,0,6,1
11,E,15,45,0,10,7,0,0,6,1
11,E,15,45,0,11,8,0,0,6,1
11,E,15,45,0,12,9,0,0,6,1
11,E,15,45,0,13,10,0,0,6,1
11,E,15,45,0,14,11,0,0,6,1
11,E,15,45,0,15,12,0,0,6,1
11,E,15,45,0,16,13,0,0,6,1
11,E,15,45,0,17,14,0,0,6,1
11,E,15,45,0,18,15,0,1,6,1
11,E,15,45,0,19,16,0,0,6,1
11,E,15,45,0,20,17,0,0,6,1
11,E,15,45,0,21,18,0,0,6,1
11,E,15,45,0,22,19,0,1,6,1
11,E,15,45,0,23,20,0,0,6,1
11,E,15,45,0,24,21,0,0,6,1
11,E,15,45,0,25,22,0,0,6,1
11,E,15,45,0,26,23,0,0,6,1
11,E,15,45,0,27,24,0,0,6,1
11,E,15,45,0,28,25,0,0,6,1
11,E,15,45,0,29,26,0,0,6,1
11,E,15,45,0,30,27,0,1,6,1
11,E,15,45,0,31,28,0,0,6,1
11,E,15,45,0,32,29,0,0,6,1
11,E,15,45,0,33,30,0,0,6,1
11,E,15,45,0,34,31,0,0,6,1
11,E,15,45,0,35,32,0,0,6,1
11,E,15,45,0,36,33,0,0,6,1
11,E,15,45,0,37,34,0,1,6,1
11,E,15,45,0,38,35,0,0,6,1
11,E,15,45,0,39,36,0,0,6,1
11,E,15,45,0,40,37,0,0,6,1
11,E,15,45,0,41,38,0,0,6,1
11,E,15,45,0,42,39,0,0,6,1
11,E,15,45,0,43,40,0,1,6,1
11,E,15,45,0,44,41,0,0,6,1
11,E,15,45,0,45,42,0,1,6,1
11,E,15,45,0,46,43,0,0,6,1
11,E,15,45,0,47,44,0,0,6,1
11,E,15,45,0,48,45,1,0,6,1
12,G,16,48,1,7,5,0,0,7,1
12,G,16,48,1,8,6,0,0,7,1
12,G,16,48,1,9,7,0,0,7,1
12,G,16,48,1,10,8,0,0,7,1
12,G,16,48,1,11,9,0,0,7,1
12,G,16,48,1,12,10,0,0,7,1
12,G,16,48,1,13,11,0,0,7,1
12,G,16,48,1,14,12,0,0,7,1
12,G,16,48,1,15,13,0,0,7,1
12,G,16,48,1,16,14,0,0,7,1
12,G,16,48,1,17,15,0,0,7,1
12,G,16,48,1,18,16,0,1,7,1
12,G,16,48,1,19,17,0,0,7,1
12,G,16,48,1,20,18,0,0,7,1
12,G,16,48,1,21,19,0,0,7,1
12,G,16,48,1,22,20,0,0,7,1
12,G,16,48,1,23,21,0,0,7,1
12,G,16,48,1,24,22,0,1,7,1
12,G,16,48,1,25,23,0,0,7,1
12,G,16,48,1,26,24,0,0,7,1
12,G,16,48,1,27,25,0,0,7,1
12,G,16,48,1,28,26,0,0,7,1
12,G,16,48,1,29,27,0,1,7,1
12,G,16,48,1,30,28,0,0,7,1
12,G,16,48,1,31,29,0,0,7,1
12,G,16,48,1,32,30,0,0,7,1
12,G,16,48,1,33,31,0,1,7,1
12,G,16,48,1,34,32,0,0,7,1
12,G,16,48,1,35,33,0,0,7,1
12,G,16,48,1,36,34,0,0,7,1
12,G,16,48,1,37,35,0,0,7,1
12,G,16,48,1,38,36,0,0,7,1
12,G,16,48,1,39,37,0,1,7,1
12,G,16,48,1,40,38,0,0,7,1
12,G,16,48,1,41,39,0,0,7,1
12,G,16,48,1,42,40,0,0,7,1
12,G,16,48,1,43,41,0,0,7,1
12,G,16,48,1,44,42,0,0,7,1
12,G,16,48,1,45,43,0,1,7,1
12,G,16,48,1,46,44,0,0,7,1
12,G,16,48,1,47,45,0,0,7,1
12,G,16,48,1,48,46,0,0,7,1
12,G,16,48,1,49,47,0,0,7,1
12,G,16,48,1,50,48,0,1,7,1
13,E,23,23,1,8,5,0,0,1,0
13,E,23,23,1,9,6,0,0,1,0
13,E,23,23,1,10,7,0,0,1,0
13,E,23,23,1,11,8,0,0,1,0
13,E,23,23,1,12,9,0,0,1,0
13,E,23,23,1,13,10,0,0,1,0
13,E,23,23,1,14,11,0,0,1,0
13,E,23,23,1,15,12,0,0,1,0
13,E,23,23,1,16,13,0,0,1,0
13,E,23,23,1,17,14,0,0,1,0
13,E,23,23,1,18,15,0,0,1,0
13,E,23,23,1,19,16,0,0,1,0
13,E,23,23,1,20,17,0,0,1,0
13,E,23,23,1,21,18,0,0,1,0
13,E,23,23,1,22,19,0,0,1,0
13,E,23,23,1,23,20,0,0,1,0
13,E,23,23,1,24,21,0,0,1,0
13,E,23,23,1,25,22,0,0,1,0
13,E,23,23,1,26,23,0,1,1,0
14,D,16,31,0,9,5,0,0,2,1
14,D,16,31,0,10,6,0,0,2,1
14,D,16,31,0,11,7,0,0,2,1
14,D,16,31,0,12,8,0,0,2,1
14,D,16,31,0,13,9,0,0,2,1
14,D,16,31,0,14,10,0,0,2,1
14,D,16,31,0,15,11,0,0,2,1
14,D,16,31,0,16,12,0,0,2,1
14,D,16,31,0,17,13,0,0,2,1
14,D,16,31,0,18,14,0,0,2,1
14,D,16,31,0,19,15,0,0,2,1
14,D,16,31,0,20,16,0,1,2,1
14,D,16,31,0,21,17,0,0,2,1
14,D,16,31,0,22,18,0,0,2,1
14,D,16,31,0,23,19,0,0,2,1
14,D,16,31,0,24,20,0,0,2,1
14,D,16,31,0,25,21,0,0,2,1
14,D,16,31,0,26,22,0,0,2,1
14,D,16,31,0,27,23,0,1,2,1
14,D,16,31,0,28,24,0,0,2,1
14,D,16,31,0,29,25,0,0,2,1
14,D,16,31,0,30,26,0,0,2,1
14,D,16,31,0,31,27,0,0,2,1
14,D,16,31,0,32,28,0,0,2,1
14,D,16,31,0,33,29,0,0,2,1
14,D,16,31,0,34,30,0,0,2,1
14,D,16,31,0,35,31,1,0,2,1
15,G,18,51,1,9,5,0,0,5,1
15,G,18,51,1,10,6,0,0,5,1
15,G,18,51,1,11,7,0,0,5,1
15,G,18,51,1,12,8,0,0,5,1
15,G,18,51,1,13,9,0,0,5,1
15,G,18,51,1,14,10,0,0,5,1
15,G,18,51,1,15,11,0,0,5,1
15,G,18,51,1,16,12,0,0,5,1
15,G,18,51,1,17,13,0,0,5,1
15,G,18,51,1,18,14,0,0,5,1
15,G,18,51,1,19,15,0,0,5,1
15,G,18,51,1,20,16,0,0,5,1
15,G,18,51,1,21,17,0,0,5,1
15,G,18,51,1,22,18,0,1,5,1
15,G,18,51,1,23,19,0,0,5,1
15,G,18,51,1,24,20,0,0,5,1
15,G,18,51,1,25,21,0,0,5,1
15,G,18,51,1,26,22,0,1,5,1
15,G,18,51,1,27,23,0,0,5,1
15,G,18,51,1,28,24,0,0,5,1
15,G,18,51,1,29,25,0,0,5,1
15,G,18,51,1,30,26,0,0,5,1
15,G,18,51,1,31,27,0,1,5,1
15,G,18,51,1,32,28,0,0,5,1
15,G,18,51,1,33,29,0,0,5,1
15,G,18,51,1,34,30,0,0,5,1
15,G,18,51,1,35,31,0,0,5,1
15,G,18,51,1,36,32,0,0,5,1
15,G,18,51,1,37,33,0,1,5,1
15,G,18,51,1,38,34,0,0,5,1
15,G,18,51,1,39,35,0,0,5,1
15,G,18,51,1,40,36,0,0,5,1
15,G,18,51,1,41,37,0,0,5,1
15,G,18,51,1,42,38,0,0,5,1
15,G,18,51,1,43,39,0,0,5,1
15,G,18,51,1,44,40,0,1,5,1
15,G,18,51,1,45,41,0,0,5,1
15,G,18,51,1,46,42,0,0,5,1
15,G,18,51,1,47,43,0,0,5,1
15,G,18,51,1,48,44,0,0,5,1
15,G,18,51,1,49,45,0,0,5,1
15,G,18,51,1,50,46,0,0,5,1
15,G,18,51,1,51,47,0,0,5,1
15,G,18,51,1,52,48,0,0,5,1
15,G,18,51,1,53,49,0,0,5,1
15,G,18,51,1,54,50,0,0,5,1
15,G,18,51,1,55,51,0,0,5,1
16,D,15,29,1,9,5,0,0,4,1
16,D,15,29,1,10,6,0,0,4,1
16,D,15,29,1,11,7,0,0,4,1
16,D,15,29,1,12,8,0,0,4,1
16,D,15,29,1,13,9,0,0,4,1
16,D,15,29,1,14,10,0,0,4,1
16,D,15,29,1,15,11,0,0,4,1
16,D,15,29,1,16,12,0,0,4,1
16,D,15,29,1,17,13,0,0,4,1
16,D,15,29,1,18,14,0,0,4,1
16,D,15,29,1,19,15,0,1,4,1
16,D,15,29,1,20,16,0,0,4,1
16,D,15,29,1,21,17,0,0,4,1
16,D,15,29,1,22,18,0,0,4,1
16,D,15,29,1,23,19,0,0,4,1
16,D,15,29,1,24,20,0,1,4,1
16,D,15,29,1,25,21,0,0,4,1
16,D,15,29,1,26,22,0,0,4,1
16,D,15,29,1,27,23,0,1,4,1
16,D,15,29,1,28,24,0,0,4,1
16,D,15,29,1,29,25,0,0,4,1
16,D,15,29,1,30,26,0,0,4,1
16,D,15,29,1,31,27,0,0,4,1
16,D,15,29,1,32,28,0,0,4,1
16,D,15,29,1,33,29,0,1,4,1
17,D,14,46,1,9,5,0,0,7,1
17,D,14,46,1,10,6,0,0,7,1
17,D,14,46,1,11,7,0,0,7,1
17,D,14,46,1,12,8,0,0,7,1
17,D,14,46,1,13,9,0,0,7,1
17,D,14,46,1,14,10,0,0,7,1
17,D,14,46,1,15,11,0,0,7,1
17,D,14,46,1,16,12,0,0,7,1
17,D,14,46,1,17,13,0,0,7,1
17,D,14,46,1,18,14,0,1,7,1
17,D,14,46,1,19,15,0,0,7,1
17,D,14,46,1,20,16,0,0,7,1
17,D,14,46,1,21,17,0,0,7,1
17,D,14,46,1,22,18,0,0,7,1
17,D,14,46,1,23,19,0,1,7,1
17,D,14,46,1,24,20,0,0,7,1
17,D,14,46,1,25,21,0,1,7,1
